Bern_flow,Bern_temperature,BER_ff,BER_qnh,BER_rh,BER_rr,BER_ss,BER_td,BER_tt,brienz_flow,brienz_temperature,interlaken_flow,interlaken_temperature,thun_flow,thun_temperature,hagneck_flow,hagneck_temperature,biel_flow,biel_temperature,THU_ff,THU_qnh,THU_rh,THU_rr,THU_ss,THU_td,THU_tt,INT_ff,INT_qnh,INT_rh,INT_rr,INT_ss,INT_td,INT_tt,BRZ_ff,BRZ_qnh,BRZ_rr,BAN_ff_tow,BAN_rh_tow,BAN_ss,BAN_td_tow,BAN_tt_tow,MSK_ff_tow,MSK_rh_tow,MSK_ss,MSK_td_tow,MSK_tt_tow
68,8.14,6.8,1002.8,65,0,0,-3.5,2.4,22,3.86,30,7.99,61,8.89,165,8.3,228,8.22,5,1002.9,93,0,0,-2.2,-1.2,14.8,1003,82,0,0,-2.2,0.5,8.6,1003.2,0,26.3,79,0,-4.9,-1.7,20.9,73.2,0,-3.3,0.9
68,8.12,4.7,1002.6,67,0,0,-3.4,2.1,25,3.76,30,7.98,61,8.89,165,8.26,228,8.22,3.6,1002.7,93,0,0,-2.4,-1.4,11.5,1002.9,82,0,0,-2.3,0.4,7.6,1003,0,28.1,79.2,0,-4.8,-1.7,18.4,74.5,0,-3.2,0.8
68,8.1,4.3,1002.4,69,0,0,-3.4,1.6,25,3.7,30,7.97,61,8.88,170,8.22,227,8.22,1.8,1002.6,94,0,0,-2.3,-1.4,11.2,1002.7,82,0,0,-2.4,0.3,6.1,1002.8,0,27.7,80.2,0,-4.7,-1.7,15.5,75.4,0,-3.1,0.7
68,8.08,4.7,1002.2,68,0,0,-3.4,1.9,24,3.66,30,7.96,61,8.88,173,8.2,227,8.21,2.2,1002.3,94,0,0,-2.1,-1.3,11.5,1002.6,81,0,0,-2.7,0.2,7.2,1002.6,0,27,81.2,0,-4.6,-1.8,15.8,76,0,-3,0.7
68,8.06,4.3,1002.1,71,0,0,-3.1,1.6,25,3.68,30,7.96,61,8.87,175,8.17,228,8.21,2.9,1002,95,0,0,-3,-2.3,11.9,1002.4,79,0,0,-2.9,0.3,7.6,1002.4,0,27,81.5,0,-4.5,-1.8,17.6,76.6,0,-2.9,0.7
68,8.04,3.2,1002,69,0,0,-3.2,1.9,27,3.78,30,7.95,61,8.86,175,8.17,228,8.2,1.1,1001.9,96,0,0,-2.4,-1.9,9.4,1002.3,82,0,0,-2.9,-0.1,7.6,1002.2,0,26.6,82.6,0,-4.4,-1.8,18.7,77,0,-2.9,0.7
68,8.03,4,1001.8,71,0,0,-3,1.7,29,3.77,30,7.96,61,8.85,178,8.15,227,8.2,2.2,1001.7,95,0,0,-2.2,-1.5,6.5,1002.2,83,0,0,-2.7,-0.2,6.5,1002.1,0,27.4,83.4,0,-4.2,-1.8,16.9,77.6,0,-2.9,0.6
68,8.01,2.9,1001.4,73,0,0,-3,1.3,29,3.69,30,7.95,61,8.85,176,8.13,227,8.19,2.9,1001.5,92,0,0,-2,-0.9,9.4,1001.9,82,0,0,-3,-0.2,6.1,1002,0,28.1,83.5,0,-4.2,-1.8,13,78.1,0,-2.8,0.6
68,8,,,,,,,,29,3.67,30,7.94,61,8.84,176,8.18,228,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,7.99,2.9,1000.7,77,0,0,-2.6,0.9,29,3.63,30,7.95,61,8.83,175,8.18,228,8.16,1.8,1000.9,92,0,0,-2.1,-0.9,13,1001.6,81,0,0,-3.1,-0.2,6.5,1001.5,0,23.8,77.2,0,-5.1,-1.6,9,78.7,0,-2.9,0.4
68,7.98,0.7,1000.4,87,0,0,-2,-0.1,28,3.57,30,7.94,61,8.82,180,8.16,227,8.14,2.5,1000.5,90,0,0,-2.4,-0.9,11.5,1001.4,80,0,0,-3.1,-0.1,6.1,1001.4,0,21.2,78.5,0,-4.9,-1.7,8.6,78.5,0,-3,0.3
68,7.97,0.4,1000.2,87,0,0,-1.9,0,28,3.58,30,7.93,61,8.81,183,8.23,227,8.12,5.4,1000.2,93,0,0,-2.5,-1.6,11.2,1001,81,0,0,-2.9,-0.1,6.1,1001.2,0,19.4,76.8,0,-5.3,-1.8,8.3,78.9,0,-3,0.2
68,7.96,0.7,999.9,90,0,0,-1.9,-0.4,30,3.52,30,7.94,61,8.8,186,8.19,227,8.1,5,999.8,94,0,0,-2.2,-1.4,7.9,1000.7,82,0,0,-3.1,-0.3,6.8,1000.7,0,15.1,76.9,0,-5.3,-1.8,7.9,79.6,0,-2.9,0.2
68,7.94,0.7,999.6,92,0,0,-2,-0.9,32,3.48,30,7.94,61,8.79,188,8.26,227,8.08,4.3,999.5,91,0,0,-2.2,-0.9,4.3,1000.3,85,0,0,-2.7,-0.4,6.1,1000.4,0,12.2,77.7,0,-5.3,-1.9,9.4,80.2,0,-2.9,0.1
68,7.93,1.1,999.5,92,0,0,-2.2,-1.1,32,3.47,30,7.93,61,8.78,191,8.24,227,8.06,4.7,999.1,90,0,0,-2.2,-0.8,9.7,1000.2,79,0,0,-3.5,-0.2,7.6,1000,0,13,77.6,0,-5.3,-1.9,9.7,80.1,0,-2.8,0.2
68,7.92,0,999.4,93,0,0,-2.1,-1.1,31,3.43,30,7.93,61,8.77,191,8.23,227,8.06,5.8,998.9,90,0,0,-2.3,-0.9,9.4,999.8,80,0,0,-3.3,-0.3,5.4,999.9,0,15.8,78.2,0,-5.3,-2,10.4,80,0,-2.7,0.3
68,7.91,0.4,999.2,88,0,0,-2.7,-0.9,30,3.42,30,7.93,61,8.75,194,8.21,227,8.05,7.9,998.6,89,0,0,-2.2,-0.6,10.1,999.4,79,0,0,-3.3,-0.1,4,999.7,0,16.6,77.5,0,-5.4,-2,10.4,79.7,0,-2.7,0.4
68,7.89,0.4,999.1,91,0,0,-2.4,-1.1,27,3.48,30,7.92,61,8.75,194,8.23,227,8.04,6.8,998.5,86,0,0,-2.4,-0.4,9.7,999.3,77,0,0,-3.6,-0.1,4.7,999.3,0,18,80.4,0,-5,-2.1,8.3,79.9,0,-2.7,0.4
68,7.88,0.4,999,91,0,0,-2.4,-1.1,25,3.47,30,7.93,61,8.73,192,8.22,227,8.04,4.7,998.5,86,0,0,-2.4,-0.4,11.5,999,77,0,0,-3.7,-0.1,5.4,998.9,0,20.5,80.3,0,-5,-2.1,8.3,80.2,0,-2.7,0.3
68,7.87,0.7,998.8,90,0,0,-2.5,-1.1,23,3.48,30,7.93,61,8.72,194,8.17,227,8.04,7.6,998.4,86,0,0,-2.8,-0.8,10.4,998.8,76,0,0,-3.8,-0.1,6.8,998.7,0,20.9,76.8,0,-5.6,-2.1,7.9,80.2,0,-2.7,0.3
68,7.86,1.1,998.7,93,0,0,-2.6,-1.6,22,3.53,30,7.92,61,8.71,189,8.21,227,8.03,5.8,998.3,87,0,0,-2.9,-0.9,10.1,998.4,77,0,0,-3.7,-0.1,4,998.4,0,23,80.1,0,-5.5,-2.5,10.8,80.7,0,-2.6,0.3
68,7.85,1.1,998.5,94,0,0,-2.8,-2,20,3.52,30,7.93,61,8.7,193,8.21,227,8.04,3.6,998.3,88,0,0,-2.6,-0.8,9.4,998.1,78,0,0,-3.5,-0.2,3.2,998.1,0,24.8,82.3,0,-4.6,-2,12.6,81.4,0,-2.5,0.3
68,7.85,1.1,998.2,88,0,0,-2.7,-1,20,3.55,29,7.93,61,8.69,195,8.24,227,8.03,4,998.3,90,0,0,-2.9,-1.4,7.2,998,79,0,0,-3.7,-0.5,5.4,997.8,0,20.9,86.2,0,-4,-2,13,81.9,0,-2.4,0.3
68,7.84,1.4,998.1,93,0,0,-2.5,-1.5,22,3.56,29,7.92,61,8.68,196,8.24,227,8.03,1.8,998.2,90,0,0,-2.5,-1.1,5,997.9,85,0,0,-3.1,-0.9,5,997.6,0,23.4,87.4,0,-3.8,-2,19.1,81.9,0,-2.4,0.3
68,7.84,0.4,997.7,94,0,0,-2.5,-1.7,22,3.53,30,7.92,61,8.66,196,8.26,227,8.04,2.5,998,90,0,0,-3.2,-1.8,9,997.6,81,0,0,-3.6,-0.7,1.8,997.6,0,24.5,84,0,-4.1,-1.8,13.7,81.8,0,-2.4,0.3
68,7.83,0.7,997.3,94,0,0,-2.5,-1.6,22,3.47,29,7.93,61,8.65,199,8.22,227,8.04,5.8,997.7,92,0,0,-3.4,-2.3,7.9,997.5,82,0,0,-3.5,-0.9,2.9,997.5,0,20.9,84.2,0,-4.3,-2,10.4,82.1,0,-2.5,0.2
68,7.83,1.1,997,93,0,0,-2.5,-1.6,21,3.51,29,7.92,61,8.64,197,8.26,227,8.04,4.7,997.4,95,0,0,-3.3,-2.7,8.3,997.4,83,0,0,-3.5,-0.9,2.9,997.4,0,18,85.3,0,-4.2,-2.1,11.2,82.4,0,-2.5,0.1
68,7.82,1.8,996.9,96,0,0,-2.6,-2,20,3.48,30,7.92,61,8.62,197,8.23,227,8.04,4,997.1,95,0,0,-2.9,-2.2,10.8,997,80,0,0,-3.7,-0.7,2.5,997.2,0,19.1,84.2,0,-4.4,-2.1,11.9,82.1,0,-2.6,0.1
68,7.82,1.1,996.7,95,0,0,-2.5,-1.8,20,3.5,30,7.92,61,8.61,196,8.22,227,8.04,2.2,996.7,95,0,0,-2.9,-2.2,11.9,996.7,80,0,0,-3.7,-0.6,5.4,996.9,0,18.4,87.3,0,-4.1,-2.3,13,80,0,-2.8,0.2
68,7.82,1.8,996.5,90,0,0,-2.6,-1.2,19,3.53,29,7.92,61,8.58,198,8.25,227,8.05,1.4,996.4,93,0,0,-2.8,-1.9,7.9,996.5,82,0,0,-3.7,-0.9,6.5,996.5,0,15.8,86.2,0,-4.3,-2.3,12.2,78.5,0,-3.2,0.1
68,7.81,1.1,996.2,87,0,0,-2.8,-0.9,17,3.54,30,7.91,61,8.57,200,8.25,227,8.05,4.7,996.2,92,0,0,-2.6,-1.5,6.1,996.3,84,0,0,-3.6,-1.2,8.3,996.4,0,15.5,86.6,0,-4.2,-2.3,13.7,77.9,0,-3.3,0.1
68,7.81,3.2,996.1,86,0,0,-2.7,-0.6,17,3.54,30,7.91,61,8.55,201,8.19,227,8.06,3.6,996,92,0,0,-2.7,-1.6,4.7,996,92,0,0,-3.2,-2.1,9.4,996.4,0,16.9,85.6,0,-4.4,-2.3,12.6,78.1,0,-3.3,0.1
68,7.81,4,995.8,84,0,0,-2.7,-0.3,18,3.6,30,7.91,61,8.51,199,8.29,227,8.06,3.2,995.9,92,0,0,-2.8,-1.7,6.1,995.7,92,0,0,-2.9,-1.8,9,996.1,0,14.8,83.9,0,-4.6,-2.3,14.4,77.5,0,-3.4,0.1
68,7.8,5,995.6,84,0,0,-2.7,-0.4,19,3.56,30,7.92,61,8.47,198,8.27,227,8.06,1.4,995.7,94,0,0,-2.8,-1.9,3.2,995.5,87,0,0,-2.8,-0.9,7.6,995.8,0,15.8,75.1,0,-5.7,-1.9,14,77,0,-3.4,0.1
68,7.8,5.4,995.4,85,0,0,-2.8,-0.5,19,3.55,30,7.91,61,8.44,196,8.26,227,8.07,1.8,995.5,94,0,0,-2.9,-2,6.5,995.3,82,0,0,-3.1,-0.4,9,995.4,0,16.9,74.3,0,-5.9,-1.9,14.8,76.7,0,-3.5,0.1
68,7.8,6.1,995.2,82,0,0,-2.9,-0.3,18,3.56,30,7.9,61,8.41,192,8.26,227,8.07,1.4,995.3,93,0,0,-3.1,-2.2,9,995.1,77,0,0,-3.8,-0.2,5.8,995,0,15.8,66.6,0,-6.9,-1.5,19.1,77.6,0,-3.4,0
68,7.8,6.5,995,91,0,0,-2.2,-0.9,17,3.54,30,7.91,61,8.39,184,8.25,227,8.07,3.2,995,94,0,0,-2.9,-2,10.4,994.8,75,0,0,-4,-0.2,3.6,994.8,0,20.9,70.6,0,-6.2,-1.6,18,78,0,-3.4,0
68,7.8,5.8,994.8,90,0,0,-2.1,-0.6,16,3.57,30,7.91,61,8.38,177,8.22,227,8.07,1.4,994.8,94,0,0,-2.7,-1.9,5.4,994.6,77,0,0,-4,-0.4,3.2,994.6,0,21.6,73.1,0,-5.9,-1.7,16.6,76.7,0,-3.5,0.1
68,7.79,4.7,994.6,86,0,0,-2.1,-0.1,15,3.61,30,7.92,61,8.37,167,8.24,227,8.08,1.4,994.6,94,0,0,-2.8,-1.9,4.3,994.5,79,0,0,-3.6,-0.5,4.7,994.2,0,20.9,71.9,0,-6.1,-1.7,15.1,75.5,0,-3.7,0.1
68,7.79,4,994.3,87,0,0,-2.3,-0.3,14,3.65,30,7.92,61,8.36,159,8.21,227,8.08,3.6,994.4,95,0,0,-2.6,-1.9,5.8,994.3,79,0,0,-3.6,-0.4,3.6,994.1,0,20.2,58.7,0,-8.2,-1.1,16.2,74.2,0,-3.9,0.1
68,7.79,3.2,994,86,0,0,-2.3,-0.2,12,3.7,30,7.92,61,8.37,153,8.2,227,8.08,5.4,994.1,95,0,0,-2.3,-1.6,10.1,993.9,77,0,0,-3.8,-0.2,1.8,994.1,0,25.9,65.3,0,-6.9,-1.2,20.9,71.1,0,-4.3,0.3
68,7.79,4.3,994,90,0,0,-1.9,-0.4,10,3.78,30,7.92,61,8.37,148,8.19,227,8.08,5,994.1,93,0,0,-2.2,-1.2,7.6,993.6,79,0,0,-3.5,-0.3,1.8,993.9,0,29.5,60.3,0,-7.3,-0.6,24.1,69.6,0,-4.5,0.4
68,7.78,7.2,993.9,83,0,0,-2.5,0,9,3.87,30,7.92,61,8.38,139,8.18,227,8.08,4.3,994,90,0,0,-2.3,-0.9,3.6,993.4,82,0,0,-3.2,-0.5,5.4,993.4,0,30.6,73.5,0,-6.2,-2.1,23.4,71.4,0,-4.3,0.3
68,7.78,7.2,993.8,83,0,0,-2.5,0.1,10,3.96,30,7.92,61,8.39,138,8.16,227,8.07,3.6,994,89,0,0,-2.3,-0.7,4.3,993.2,83,0,0,-3.2,-0.6,7.6,993.1,0,38.2,73.8,0,-6,-2,24.1,80.1,0,-3.5,-0.5
68,7.78,7.6,993.7,83,0,0,-2.5,0,11,4.01,30,7.93,61,8.4,136,8.13,227,8.05,1.4,993.8,91,0,0,-2.2,-0.9,5.8,993.3,78,0,0,-3.3,0,8.3,993.1,0,37.1,86.8,0,-4.5,-2.6,19.8,88.9,0,-2.9,-1.3
68,7.78,5.8,993.6,88,0,0,-2.1,-0.3,11,4.02,29,7.92,61,8.42,132,8.11,227,8.05,2.9,993.7,93,0,0,-2.1,-1.1,4.7,993.3,77,0,0,-3.6,0,4.3,993,0,34.2,95.2,0,-3.8,-3.1,16.6,92.6,0,-2.5,-1.5
68,7.77,4.3,993.3,92,0.1,0,-1.7,-0.5,10,3.99,29,7.92,61,8.43,131,8.05,227,8.05,3.2,993.5,93,0,0,-2,-1,5.8,993.3,80,0,0,-3.3,-0.3,4.3,993.1,0,32.8,94.8,0,-3.7,-3,18.7,94.6,0,-2.2,-1.4
68,7.77,3.6,993.1,92,0,0,-1.7,-0.5,9,3.96,29,7.92,61,8.45,130,8.07,228,8.05,5.4,993,91,0,0,-2.1,-0.9,2.9,993.3,77,0,0,-3.5,0,1.1,993.2,0,28.1,93.8,0,-4.1,-3.2,19.8,95.7,0,-1.9,-1.3
68,7.77,3.2,993,93,0.1,0,-1.4,-0.4,8,3.99,30,7.93,61,8.46,128,8.03,228,8.05,4.3,992.7,92,0,0,-2,-0.9,4.3,992.9,78,0,0,-3.4,0,0,993.1,0,28.1,97.4,0,-3.6,-3.2,16.9,96.3,0,-1.8,-1.3
68,7.76,4,992.8,93,0,0,-1.3,-0.3,9,4.05,30,7.92,61,8.47,127,8,227,8.05,5.8,992.5,90,0,0,-2.2,-0.7,9.4,992.5,80,0,0,-3.1,-0.1,4.7,992.9,0,31,99.5,0,-3.3,-3.2,14,96.6,0,-1.8,-1.3
68,7.76,3.6,992.6,93,0,0,-1.3,-0.3,16,4.01,30,7.92,61,8.49,122,7.97,228,8.05,4.7,992.2,89,0,0,-2.1,-0.6,7.2,992,80,0,0,-3.1,-0.1,6.8,992.4,0,28.1,100,0,-3.2,-3.2,13,96.9,0,-1.6,-1.2
68,7.75,4.3,992.1,93,0,0,-1.3,-0.3,17,3.89,30,7.92,61,8.5,117,7.95,228,8.05,3.2,992,89,0,0,-2.1,-0.6,8.3,991.8,81,0,0,-3.2,-0.3,7.9,992,0,24.5,98,0,-3.3,-3,12.2,97.1,0,-1.6,-1.2
68,7.74,6.1,991.8,93,0,0,-1.4,-0.4,16,3.66,29,7.92,61,8.51,110,7.93,227,8.05,7.2,991.9,88,0,0,-2.2,-0.5,5.4,991.6,82,0,0,-3,-0.3,5.4,991.8,0,23.4,99.1,0,-3.3,-3.2,10.8,97.2,0,-1.6,-1.2
68,7.73,6.1,991.6,94,0.1,0,-1.2,-0.3,15,3.62,30,7.92,61,8.52,106,7.91,228,8.05,4.7,991.8,88,0,0,-2.1,-0.4,6.1,991.5,84,0,0,-2.8,-0.4,4.3,991.5,0,20.9,98.6,0,-3.4,-3.2,10.8,97.4,0,-1.5,-1.1
68,7.72,5.8,991.5,96,0.2,0,-1,-0.4,14,3.67,29,7.92,61,8.53,98,7.9,227,8.05,3.2,991.7,87,0,0,-2.2,-0.3,2.2,991.5,83,0,0,-2.7,-0.2,2.9,991.2,0,20.5,96.3,0,-3.6,-3.1,7.2,97.5,0,-1.5,-1.2
68,7.7,5.4,991.3,97,0.2,0,-1,-0.5,13,3.76,29,7.92,61,8.55,94,7.88,228,8.05,2.5,991.6,89,0,0,-2,-0.4,6.5,991.5,84,0,0,-2.6,-0.2,3.2,991,0,23.4,98.1,0,-3,-2.7,6.8,97.5,0,-1.5,-1.2
68,7.68,6.1,991.1,96,0,0,-0.9,-0.4,15,3.85,29,7.92,61,8.55,90,7.87,228,8.05,2.5,991.5,90,0,0,-2.1,-0.6,9.7,991.4,80,0,0,-2.7,0.3,1.8,991.2,0,26.3,96.9,0,-2.9,-2.5,6.5,97.6,0,-1.5,-1.2
68,7.67,5.4,991,95,0.1,0,-1,-0.3,18,3.86,29,7.92,61,8.56,86,7.86,228,8.06,2.9,991.2,92,0.1,0,-2,-0.8,7.9,991.2,78,0,0,-2.9,0.4,1.8,991.2,0,23,98.7,0,-2.8,-2.6,5.8,97.7,0,-1.5,-1.2
68,7.67,5,990.9,96,0.1,0,-0.9,-0.4,18,3.79,30,7.93,61,8.56,84,7.84,228,8.05,1.4,991.1,94,0.2,0,-1.7,-0.9,10.1,991.2,77,0,0,-3.1,0.4,1.4,991.2,0,20.5,98.4,0,-2.9,-2.7,6.1,97.7,0,-1.4,-1.1
68,7.65,6.1,990.7,96,0.1,0,-0.9,-0.3,16,3.7,29,7.93,61,8.55,81,7.83,228,8.05,1.8,991,95,0,0,-1.7,-1,9.4,991.1,79,0,0,-2.8,0.3,4.7,991.2,0,20.2,94.9,0,-2.8,-2.1,5,97.8,0,-1.5,-1.2
68,7.64,6.8,990.6,96,0,0,-1,-0.4,14,3.7,29,7.93,61,8.55,79,7.82,228,8.05,1.1,990.6,97,0.2,0,-1.4,-1,6.1,991.2,79,0,0,-2.8,0.4,5,991.3,0,23.8,96.1,0,-2.6,-2.1,6.5,97.8,0,-1.5,-1.2
68,7.63,5,990.4,94,0,0,-1.1,-0.3,12,3.75,29,7.93,61,8.55,80,7.81,228,8.05,4.3,990.4,97,0,0,-1.5,-1.1,3.6,991.3,79,0,0,-2.9,0.3,2.2,991.2,0,28.4,97.3,0,-2.3,-1.9,6.8,97.8,0,-1.4,-1.1
68,7.63,4.7,990,96,0,0,-1.2,-0.6,10,3.85,30,7.93,61,8.56,77,7.8,228,8.05,2.5,990.4,97,0.1,0,-1.4,-1,4,991.1,81,0,0,-2.6,0.3,1.1,991.4,0,30.2,92.5,0,-2.6,-1.5,9,97.9,0,-1.4,-1.1
68,7.63,4.7,989.8,93,0,0,-1.3,-0.3,9,3.96,30,7.93,61,8.56,76,7.79,228,8.06,4.3,990,95,0,0,-1.4,-0.7,4.7,991.1,80,0,0,-2.6,0.5,1.8,991.3,0,31,93.6,0,-2.3,-1.4,9,98,0,-1.2,-0.9
67,7.62,5,989.6,91,0,0,-1.6,-0.3,8,4.08,30,7.93,61,8.56,76,7.79,228,8.05,5,989.3,91,0,0,-1.7,-0.4,5,990.9,80,0,0,-2.5,0.6,1.4,991,0,31.3,91.5,0,-2.4,-1.2,7.2,98,0,-1.2,-0.9
67,7.61,6.1,989.3,88,0,0,-2,-0.2,8,4.19,30,7.92,61,8.55,76,7.78,228,8.05,4.3,989.1,92,0,0,-1.5,-0.3,3.6,990.7,79,0,0,-2.6,0.6,1.4,990.7,0,33.1,90.9,0,-2.1,-0.8,9.7,98,0,-1.1,-0.8
67,7.61,6.5,989.1,89,0,0,-1.9,-0.3,7,4.27,29,7.92,61,8.56,76,7.78,228,8.06,23.4,988.6,84,0,0,-0.5,1.9,2.9,990.4,80,0,0,-2.6,0.5,4,990.3,0,36,90.6,0,-1.8,-0.5,7.9,98,0,-1.2,-0.9
67,7.6,6.1,988.8,87,0,0,-2.1,-0.1,7,4.38,29,7.92,61,8.55,77,7.78,228,8.06,29.5,988.3,76,0,0,-1.5,2.3,7.6,989.9,82,0,0,-1.9,0.8,6.1,990,0,32.4,89.2,0,-1.8,-0.2,9.4,98,0,-1,-0.7
67,7.59,5.4,988.3,87,0,0,-2.2,-0.2,6,4.48,29,7.92,61,8.55,79,7.78,228,8.06,29.9,988,75,0,0,-1.6,2.4,8.6,989.6,84,0,0,-1.9,0.5,3.2,989.4,0,34.2,90.3,0,-1.8,-0.4,8.3,98.1,0,-0.8,-0.5
,,5.4,987.9,87,0,0,-2.1,-0.1,8,4.49,29,7.92,,,81,7.78,228,8.07,22.3,987.6,77,0,0,-1.4,2.2,6.8,989.1,79,0,0,-2.6,0.6,1.8,988.9,0,40.7,82.1,0,-1.2,1.5,10.1,98.1,0,-0.7,-0.4
67,7.57,4.7,987.5,87,0,0,-1.9,-0.1,9,4.45,29,7.92,61,8.54,82,7.78,228,8.07,23.4,987,79,0,0,-1,2.3,9.4,988.7,79,0,0,-2.5,0.7,1.8,988.5,0,34.9,85.2,0,-1.2,1,9,98.1,0,-0.9,-0.6
67,7.55,3.2,987.1,87,0,0,-2,-0.1,8,4.42,29,7.92,61,8.53,82,7.78,228,8.07,27.7,986.6,79,0,0,-0.9,2.5,7.2,988.2,80,0,0,-2.3,0.7,3.6,987.9,0,31.7,86.8,0,-1.4,0.5,9.7,98.1,0,-0.8,-0.5
67,7.54,3.2,986.7,88,0,0,-1.8,0,8,4.3,29,7.92,61,8.52,85,7.78,229,8.06,26.3,986.1,79,0,0,-0.7,2.6,5,987.7,83,0,0,-1.8,0.8,2.9,987.4,0,30.6,87.2,0,-1.6,0.3,7.2,98.2,0,-0.7,-0.5
67,7.53,2.2,986.3,91,0,0,-1.6,-0.3,9,4.17,29,7.91,61,8.52,85,7.79,229,8.06,24.1,985.5,77,0,0,-1,2.6,4.7,987.1,85,0,0,-1.5,0.7,3.6,987.1,0,29.5,82.7,0,-2.1,0.5,8.6,98.2,0,-0.7,-0.5
67,7.53,2.5,986,91,0,0,-1.6,-0.3,10,4.1,29,7.91,61,8.52,85,7.79,229,8.06,22,985.1,75,0,0,-1.2,2.8,10.1,986.4,83,0,0,-1.8,0.8,5,986.7,0,28.1,88.2,0,-1.5,0.2,12.2,98.3,0,-0.6,-0.4
67,7.52,3.6,986,94,0,0,-1.3,-0.4,10,4.04,29,7.91,61,8.51,84,7.79,229,8.06,21.2,984.9,73,0,0,-1.3,3.1,9.4,986,83,0,0,-1.7,0.8,1.8,985.9,0,24.1,90.2,0,-1.3,0.1,13.3,98.3,0,-0.6,-0.4
67,7.52,3.2,986,95,0.1,0,-1.3,-0.6,9,3.99,29,7.91,61,8.51,83,7.78,229,8.06,10.4,985,74,0,0,-1.5,2.7,10.1,985.6,81,0,0,-2,0.9,3.2,985.3,0,27.4,92.2,0,-1.6,-0.5,15.1,98.3,0,-0.5,-0.3
67,7.5,2.2,985.7,96,0.3,0,-1,-0.4,9,3.99,29,7.92,61,8.49,82,7.81,229,8.05,15.5,985.1,83,0,0,-1,1.6,6.1,985.4,76,0,0,-2.1,1.7,1.8,985,0,24.1,94.7,0,-1.2,-0.5,13.3,98.4,0,-0.5,-0.3
67,7.47,4.3,985.3,97,0.5,0,-0.8,-0.4,9,4.07,29,7.92,61,8.48,81,7.81,229,8.05,16.2,985,88,0,0,-1.4,0.4,3.2,985.3,79,0,0,-2,1.2,4.7,984.9,0,26.6,97.4,0,-0.2,0.2,13,98.4,0,-0.5,-0.3
67,7.45,4.3,985.1,99,0.7,0,-0.6,-0.4,13,4.06,29,7.92,61,8.47,81,7.76,229,8.04,15.5,984.8,93,0,0,-1.2,-0.1,2.9,985.2,83,0,0,-1.5,1.1,6.5,984.9,0,27.7,99.2,0,-0.1,0,13.3,98.4,0,-0.5,-0.3
67,7.43,4,984.7,98,0.3,0,-0.3,-0.1,14,4.06,29,7.91,61,8.45,81,7.79,230,8.03,12.6,984.9,94,0,0,-1.1,-0.2,2.5,984.8,84,0,0,-1.4,1,6.8,984.9,0,27,98.6,0,-0.1,0.1,13.7,98.4,0,-0.5,-0.3
68,7.41,2.2,984.5,98,0.5,0,-0.2,0.1,13,3.91,29,7.92,61,8.41,80,7.82,230,8.02,5,984.7,94,0.2,0,-0.9,0,7.6,984.7,79,0,0,-1.9,1.3,6.1,984.8,0,29.9,97.8,0,-0.1,0.2,13,98.5,0,-0.5,-0.3
68,7.4,2.2,984.3,100,0.4,0,-0.3,-0.2,11,3.85,29,7.92,61,8.35,79,7.79,231,8.01,2.2,984.3,94,0.1,0,-0.8,0.1,7.9,984.7,80,0,0,-1.7,1.4,3.2,984.7,0,26.3,98.8,0,-0.6,-0.4,15.1,98.5,0,-0.5,-0.3
68,7.39,2.2,984,98,0.3,0,-0.2,0.1,11,3.92,29,7.91,61,8.27,80,7.79,231,8,3.2,983.9,95,0.2,0,-0.6,0.1,5.4,984.6,81,0,0,-1.7,1.3,1.8,984.8,0,28.1,98,0,-0.4,-0.1,17.3,98.5,0,-0.5,-0.3
68,7.39,2.2,984.1,99,0.2,0,-0.3,-0.1,13,3.94,29,7.93,61,8.17,80,7.83,231,7.99,5.8,983.9,96,0,0,-0.4,0.1,4.7,984.4,91,0,0,-0.8,0.5,5.8,984.8,0,24.8,98.7,0,-0.7,-0.5,13.7,98.5,0,-0.6,-0.4
68,7.39,0.7,983.8,100,0.1,0,-0.3,-0.3,13,4,29,7.92,61,8.06,79,7.77,231,7.98,5,983.5,96,0,0,-0.1,0.5,2.2,984.4,88,0,0,-1,0.8,5.4,984.6,0,21.6,99,0,-0.5,-0.4,12.6,98.6,0,-0.6,-0.4
68,7.39,0.7,983.5,98,0,0,-0.2,0,12,4,29,7.92,61,7.95,79,7.79,231,7.98,9,983,94,0,0,0,0.8,4,984.5,87,0,0,-1.1,0.9,1.8,984.2,0,22,97.5,0,-0.4,-0.1,9,98.6,0,-0.7,-0.5
68,7.4,0.7,983.3,100,0.1,0,-0.2,-0.2,12,4,29,7.93,61,7.87,79,7.82,231,7.98,20.9,982.6,90,0,0,1.2,2.8,4,984.1,89,0,0,-0.9,0.7,1.8,984.1,0.2,22,96.3,0,-0.6,-0.1,7.9,98.6,0,-0.8,-0.6
68,7.41,2.5,982.9,98,0,0,-0.3,0,16,3.94,29,7.92,61,7.81,80,7.78,231,7.98,30.2,981.9,81,0,0,0.9,3.8,5,983.8,88,0,0,-1,0.8,4.7,983.8,0,26.3,91.3,0,-0.9,0.3,6.1,98.7,0,-0.9,-0.7
68,7.43,1.8,982.5,99,0,0,0,0.2,18,3.89,29,7.92,61,7.81,79,7.79,231,7.98,31.7,981.7,79,0,0,0.8,4.1,9,983.5,86,0,0,-1,1,4.7,983.5,0,29.9,94.5,0,-0.9,-0.1,7.9,98.7,0,-0.9,-0.7
